compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Mn1.5Cd1.5N2,109.5,251.00700000000003,4.245,4.83,5.325,30.75,24.642,50.982,0.0,4.86,22.5,28.5,24.18,21.93,157.2,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.21
Fe1.5Cd1.5N2,111.0,252.37050000000002,4.140000000000001,4.755,5.28,30.299999999999997,25.3455,52.615500000000004,0.2445,5.28,24.0,30.0,24.786,36.0,265.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.21
Co0.2Mn0.8O3,25.4,55.73704,1.3639999999999999,1.5920000000000003,1.96,7.260000000000001,7.5234000000000005,17.08,0.132,1.616,5.4,7.4,7.756,3.8960000000000004,26.240000000000002,24.0,47.9982,1.98,1.44,4.5600000000000005,42.0,40.854,105.351,4.38,10.32,12.0,18.0,0.004287,400,1.21
Fe0.2Mn0.8O3,25.2,55.119800000000005,1.376,1.6000000000000003,1.964,7.340000000000001,7.527800000000001,17.2978,0.032600000000000004,1.6060000000000003,5.2,7.200000000000001,7.5508,2.496,22.240000000000002,24.0,47.9982,1.98,1.44,4.5600000000000005,42.0,40.854,105.351,4.38,10.32,12.0,18.0,0.004287,400,1.21
Mn0.6Re2.4N2,195.0,479.8596,4.457999999999999,5.478,6.389999999999999,25.68,23.3724,41.592,0.36,5.489999999999999,15.0,21.0,54.93,13.812,119.88,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.21
Mn1.5Re1.5N2,150.0,361.7175,4.35,5.234999999999999,6.21,24.375,22.971,45.209999999999994,0.22499999999999998,5.175,15.0,21.0,42.735,9.329999999999998,83.7,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.21
Co0.2Mn0.8O4,25.4,55.73704,1.3639999999999999,1.5920000000000003,1.96,7.260000000000001,7.5234000000000005,17.08,0.132,1.616,5.4,7.4,7.756,3.8960000000000004,26.240000000000002,32.0,63.9976,2.64,1.92,6.08,56.0,54.472,140.468,5.84,13.76,16.0,24.0,0.005716,400,1.22
Fe0.2Mn0.8O4,25.2,55.119800000000005,1.376,1.6000000000000003,1.964,7.340000000000001,7.527800000000001,17.2978,0.032600000000000004,1.6060000000000003,5.2,7.200000000000001,7.5508,2.496,22.240000000000002,32.0,63.9976,2.64,1.92,6.08,56.0,54.472,140.468,5.84,13.76,16.0,24.0,0.005716,400,1.22
Co0.2Mn0.8O,25.4,55.73704,1.3639999999999999,1.5920000000000003,1.96,7.260000000000001,7.5234000000000005,17.08,0.132,1.616,5.4,7.4,7.756,3.8960000000000004,26.240000000000002,8.0,15.9994,0.66,0.48,1.52,14.0,13.618,35.117,1.46,3.44,4.0,6.0,0.001429,400,1.22
Fe0.2Mn0.8O,25.2,55.119800000000005,1.376,1.6000000000000003,1.964,7.340000000000001,7.527800000000001,17.2978,0.032600000000000004,1.6060000000000003,5.2,7.200000000000001,7.5508,2.496,22.240000000000002,8.0,15.9994,0.66,0.48,1.52,14.0,13.618,35.117,1.46,3.44,4.0,6.0,0.001429,400,1.22
Hf3N2,216.0,535.47,5.25,6.24,6.36,40.8,20.475,44.76,0.0,3.9000000000000004,6.0,12.0,39.93,9.899999999999999,69.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.22
Cr0.3W2.7N2,207.0,511.9938,4.791,5.7090000000000005,6.237000000000001,27.900000000000002,23.576100000000004,52.430400000000006,2.4003,6.87,12.0,18.000000000000004,54.132000000000005,56.37,487.20000000000005,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.22
Co0.3W2.7N2,207.9,514.07496,4.752000000000001,5.667,6.246,27.741,23.910300000000003,52.69800000000001,2.3985,6.936,12.9,18.900000000000002,54.645,59.1,489.00000000000006,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.22
Co1.5Ce1.5N2,127.5,298.5798,4.95,5.430000000000001,6.405,41.05500000000001,20.13,41.94,1.77,4.5,12.0,13.5,23.3835,27.6,166.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.22
Fe1.5La1.5N2,124.5,292.12874999999997,5.084999999999999,5.7299999999999995,6.51,44.4,20.22,43.843500000000006,0.9944999999999999,4.3950000000000005,10.5,12.0,21.03,17.4,139.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.22
Fe1.5Ce1.5N2,126.0,293.95050000000003,5.04,5.49,6.4350000000000005,41.655,20.162999999999997,43.5735,1.0245,4.425000000000001,10.5,12.0,21.8445,17.1,136.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.22
Co0.6Hf2.4N2,188.99999999999997,463.73592,4.956,5.904,6.24,36.66,21.1086,46.056,0.396,4.248,9.0,15.0,37.284,18.119999999999997,115.19999999999999,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.22
Co1.5La1.5N2,126.0,296.75805,4.994999999999999,5.67,6.4799999999999995,43.8,20.187,42.209999999999994,1.74,4.47,12.0,13.5,22.569000000000003,27.9,169.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.22
Co0.2Mn0.8O2,25.4,55.73704,1.3639999999999999,1.5920000000000003,1.96,7.260000000000001,7.5234000000000005,17.08,0.132,1.616,5.4,7.4,7.756,3.8960000000000004,26.240000000000002,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,400,1.22
Fe0.2Mn0.8O2,25.2,55.119800000000005,1.376,1.6000000000000003,1.964,7.340000000000001,7.527800000000001,17.2978,0.032600000000000004,1.6060000000000003,5.2,7.200000000000001,7.5508,2.496,22.240000000000002,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,400,1.22
Co0.3Hf2.7N2,202.5,499.60296000000005,5.103000000000001,6.072000000000001,6.300000000000001,38.73,20.791800000000002,45.408,0.198,4.074,7.5,13.5,38.607000000000006,14.01,92.1,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Co1.5Nb1.5N2,102.0,227.7594,4.35,5.25,5.984999999999999,26.355,21.96,47.07,2.3280000000000003,5.220000000000001,16.5,21.0,26.205000000000002,35.55,231.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Hf3O4,216.0,535.47,5.25,6.24,6.36,40.8,20.475,44.76,0.0,3.9000000000000004,6.0,12.0,39.93,9.899999999999999,69.0,32.0,63.9976,2.64,1.92,6.08,56.0,54.472,140.468,5.84,13.76,16.0,24.0,0.005716,400,1.23
Co0.3Hf2.7O4,202.5,499.60296000000005,5.103000000000001,6.072000000000001,6.300000000000001,38.73,20.791800000000002,45.408,0.198,4.074,7.5,13.5,38.607000000000006,14.01,92.1,32.0,63.9976,2.64,1.92,6.08,56.0,54.472,140.468,5.84,13.76,16.0,24.0,0.005716,400,1.23
Cr0.6W2.4N2,192.0,472.4376,4.7219999999999995,5.627999999999999,6.1739999999999995,27.209999999999997,23.212200000000003,52.000800000000005,2.3556,6.659999999999999,12.0,18.0,50.513999999999996,52.74,464.4,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Co0.6W2.4N2,193.79999999999998,476.59991999999994,4.644,5.544,6.192,26.891999999999996,23.8806,52.536,2.352,6.792,13.8,19.799999999999997,51.53999999999999,58.2,468.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Mo3N2,126.0,287.82,4.62,5.699999999999999,6.27,28.200000000000003,21.276,48.510000000000005,2.235,6.48,15.0,18.0,30.839999999999996,60.0,417.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Mn0.4Hf1.6O3,125.2,307.55920000000003,3.3560000000000003,3.9720000000000004,4.180000000000001,24.720000000000002,13.893600000000003,30.704,0.0,2.7,5.2,9.200000000000001,24.284000000000002,5.5280000000000005,39.92,24.0,47.9982,1.98,1.44,4.5600000000000005,42.0,40.854,105.351,4.38,10.32,12.0,18.0,0.004287,400,1.23
Mn0.3Pt2.7N2,218.10000000000002,543.2244000000001,4.089,5.2620000000000005,6.234,26.79,26.5842,55.236000000000004,5.7456000000000005,6.6209999999999996,25.8,29.1,60.156,25.566000000000003,196.74,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Pt3N2,234.0,585.27,4.08,5.3100000000000005,6.27,27.299999999999997,27.06,55.67999999999999,6.384,6.84,27.0,30.0,64.35,28.200000000000003,216.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Fe0.3Pt2.7N2,218.40000000000003,543.4971,4.0680000000000005,5.247000000000001,6.225,26.7,26.724899999999998,55.5627,5.7945,6.705,26.1,29.4,60.2772,28.380000000000003,218.4,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Ni0.3Os2.7N2,213.60000000000002,531.15,4.26,5.442000000000001,6.321000000000001,24.900000000000002,25.809000000000005,50.216699999999996,3.3180000000000005,6.513000000000002,18.6,24.6,63.663900000000005,36.60000000000001,264.90000000000003,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Co0.3Os2.7N2,213.3,531.21996,4.266,5.4510000000000005,6.408,24.933,25.881300000000003,49.89,3.1680000000000006,6.504000000000001,18.300000000000004,24.3,63.663000000000004,37.50000000000001,267.6,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Fe0.3Os2.7N2,213.00000000000003,530.2941,4.284,5.463000000000001,6.414000000000001,25.053,25.887900000000002,50.216699999999996,3.018900000000001,6.489000000000002,18.000000000000004,24.0,63.3552,35.400000000000006,261.6,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Os3N2,228.0,570.5999999999999,4.32,5.550000000000001,6.48,25.47,26.130000000000003,49.739999999999995,3.3000000000000003,6.6000000000000005,18.0,24.0,67.77,36.0,264.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Mn0.3Os2.7N2,212.70000000000002,530.0214,4.305,5.478000000000001,6.423000000000001,25.143,25.747200000000003,49.89,2.9700000000000006,6.405000000000001,17.700000000000003,23.700000000000003,63.234,32.586000000000006,239.94000000000003,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Co0.6Os2.4N2,198.6,491.83991999999995,4.212,5.352,6.336,24.396,25.6326,50.03999999999999,3.036,6.408,18.599999999999998,24.599999999999998,59.556,39.0,271.2,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Fe0.6Os2.4N2,198.0,489.98819999999995,4.248,5.376,6.348,24.636000000000003,25.6458,50.6934,2.7378,6.378,18.0,24.0,58.9404,34.8,259.2,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Cr0.3Os2.7N2,212.4,529.1388,4.305,5.493000000000001,6.399000000000001,25.092000000000002,25.547100000000004,49.6224,3.169800000000001,6.4380000000000015,17.400000000000002,23.400000000000002,63.150000000000006,34.77,265.8,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Mn0.6Os2.4N2,197.4,489.4428,4.29,5.406000000000001,6.366,24.816000000000003,25.3644,50.03999999999999,2.64,6.21,17.4,23.4,58.698,29.171999999999997,215.88,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Cr0.6Os2.4N2,196.8,487.6776,4.29,5.436,6.318,24.714000000000002,24.964199999999998,49.504799999999996,3.0396,6.276,16.799999999999997,22.799999999999997,58.53,33.54,267.59999999999997,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Co0.3Pt2.7N2,218.70000000000002,544.4229600000001,4.050000000000001,5.235000000000001,6.218999999999999,26.58,26.7183,55.236000000000004,5.943600000000001,6.72,26.400000000000002,29.7,60.585,30.480000000000004,224.4,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.23
Mn1.5Re1.5O4,150.0,361.7175,4.35,5.234999999999999,6.21,24.375,22.971,45.209999999999994,0.22499999999999998,5.175,15.0,21.0,42.735,9.329999999999998,83.7,32.0,63.9976,2.64,1.92,6.08,56.0,54.472,140.468,5.84,13.76,16.0,24.0,0.005716,400,1.23
Ni0.2Hf1.8N,135.2,333.02200000000005,3.3979999999999997,4.042,4.142,25.798000000000002,13.813,30.489800000000002,0.23199999999999998,2.7220000000000004,5.2,9.2,25.7386,8.74,59.599999999999994,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,400,1.24
Mn0.4Hf1.6N,125.2,307.55920000000003,3.3560000000000003,3.9720000000000004,4.180000000000001,24.720000000000002,13.893600000000003,30.704,0.0,2.7,5.2,9.200000000000001,24.284000000000002,5.5280000000000005,39.92,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,400,1.24
Cr1.5Hf1.5N2,144.0,345.72900000000004,4.71,5.609999999999999,6.015000000000001,31.244999999999997,20.388,46.66199999999999,0.9990000000000001,4.4399999999999995,9.0,15.0,30.75,16.8,175.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Ni0.6Hf2.4N2,189.6,463.596,4.944,5.886,6.066,36.594,20.964,46.7094,0.696,4.266,9.6,15.6,37.2858,16.32,109.8,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Ni0.3Hf2.7N2,202.8,499.5330000000001,5.097,6.063000000000001,6.213000000000001,38.696999999999996,20.719500000000004,45.7347,0.348,4.083,7.800000000000001,13.8,38.60790000000001,13.11,89.4,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Cr1.5Ir1.5N2,151.5,366.32399999999996,4.199999999999999,5.1899999999999995,5.865,23.655,23.8305,49.151999999999994,3.354,5.79,16.5,22.5,44.625,43.35,366.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Fe0.3Ru2.7N2,126.60000000000001,289.6431,4.338,5.274,6.170999999999999,24.540000000000003,22.2456,50.783699999999996,2.8839000000000006,6.489000000000002,20.700000000000003,24.0,35.7612,40.800000000000004,161.70000000000002,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Fe0.6Rh2.4N2,123.6,280.4814,4.2,5.088,5.843999999999999,24.18,22.6434,54.1734,2.8266,6.569999999999999,22.799999999999997,26.4,34.6044,61.199999999999996,408.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Fe0.6Pt2.4N2,202.79999999999998,501.7242,4.056,5.184,6.179999999999999,26.1,26.3898,55.4454,5.205,6.569999999999999,25.199999999999996,28.8,56.20439999999999,28.56,220.79999999999998,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Mn0.6Rh2.4N2,123.0,279.936,4.242,5.118,5.862,24.360000000000003,22.362,53.519999999999996,2.7288,6.401999999999999,22.2,25.799999999999997,34.361999999999995,55.571999999999996,364.68,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Cr1.5Pt1.5N2,153.0,370.629,4.125,5.145,5.97,24.494999999999997,23.680500000000002,52.12199999999999,4.191000000000001,5.91,19.5,24.0,42.959999999999994,25.950000000000003,249.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Cr0.6Rh2.4N2,122.4,278.1708,4.242,5.148,5.814,24.258000000000003,21.961799999999997,52.9848,3.1284,6.467999999999999,21.599999999999998,25.199999999999996,34.193999999999996,59.94,416.4,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Co1.5Ir1.5N2,156.0,376.72979999999995,4.005,4.98,5.91,22.86,25.5015,50.489999999999995,3.3449999999999998,6.12,21.0,27.0,47.19,57.0,375.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Ni0.3Ru2.7N2,127.20000000000002,290.499,4.314,5.253,6.077999999999999,24.387000000000004,22.1667,50.783699999999996,3.1830000000000003,6.513000000000002,21.3,24.6,36.069900000000004,42.00000000000001,165.00000000000003,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Co0.3Ru2.7N2,126.9,290.56896,4.32,5.2620000000000005,6.164999999999999,24.42,22.239,50.457,3.0330000000000004,6.504000000000001,21.000000000000004,24.3,36.069,42.900000000000006,167.70000000000002,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Fe1.5Ir1.5N2,154.5,372.1005,4.095,5.04,5.94,23.459999999999997,25.5345,52.1235,2.5995,6.045,19.5,25.5,45.650999999999996,46.5,345.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Co0.6Rh2.4N2,124.2,282.33312,4.164,5.064,5.832,23.94,22.6302,53.519999999999996,3.1248,6.6,23.4,26.999999999999996,35.22,65.39999999999999,420.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Co1.5Os1.5N2,154.5,373.6998,4.050000000000001,5.055000000000001,6.12,22.785,24.8865,50.489999999999995,2.64,6.12,19.5,25.5,47.235,43.5,282.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Ni0.6Ru2.4N2,122.39999999999999,277.788,4.248,5.166,5.945999999999999,23.874000000000002,22.2504,51.1974,3.216,6.426,21.6,25.2,35.029799999999994,42.0,177.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Co1.5Pt1.5N2,157.5,381.0348,3.93,4.9350000000000005,6.015,23.7,25.3515,53.459999999999994,4.182,6.24,24.0,28.5,45.525,39.6,258.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Ni0.6Pt2.4N2,204.0,503.43600000000004,4.008,5.142,5.993999999999999,25.794,26.232,55.4454,5.8031999999999995,6.617999999999999,26.4,30.0,56.821799999999996,30.96,227.39999999999998,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Fe1.5Pt1.5N2,156.0,376.40549999999996,4.02,4.995,6.045,24.299999999999997,25.3845,55.0935,3.4365,6.165,22.5,27.0,43.986,29.1,228.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Co0.6Pt2.4N2,203.39999999999998,503.57592,4.0200000000000005,5.16,6.167999999999999,25.86,26.3766,54.791999999999994,5.5032,6.6,25.799999999999997,29.4,56.81999999999999,32.76,232.79999999999998,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Ir3N2,231.0,576.66,4.2299999999999995,5.4,6.0600000000000005,25.619999999999997,27.36,49.739999999999995,4.71,6.6000000000000005,21.0,27.0,67.67999999999999,63.0,450.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Mn0.3Rh2.7N2,129.0,294.32625,4.251,5.154,5.856000000000001,24.630000000000003,22.3695,53.80500000000001,3.0699,6.6209999999999996,23.1,26.400000000000002,35.856,62.286,407.34,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Co0.3Rh2.7N2,129.60000000000002,295.52481,4.212,5.127000000000001,5.841,24.42,22.5036,53.80500000000001,3.2679,6.72,23.700000000000003,27.0,36.285000000000004,67.2,435.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Fe0.3Rh2.7N2,129.3,294.59895,4.23,5.139,5.847,24.540000000000003,22.510199999999998,54.1317,3.1188000000000002,6.705,23.400000000000002,26.7,35.9772,65.1,429.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Ru3N2,132.0,303.21,4.38,5.34,6.209999999999999,24.900000000000002,22.083,50.37,3.1500000000000004,6.6000000000000005,21.0,24.0,37.11,42.0,153.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Rh3N2,135.0,308.7165,4.26,5.1899999999999995,5.85,24.900000000000002,22.377,54.09,3.411,6.84,24.0,27.0,37.349999999999994,69.0,450.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Cr0.3Ir2.7N2,215.1,534.5928,4.224,5.3580000000000005,6.021000000000001,25.227,26.6541,49.6224,4.4388000000000005,6.4380000000000015,20.1,26.1,63.069,59.07,433.2,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Mn0.3Ir2.7N2,215.4,535.4754,4.224,5.343,6.045000000000001,25.278,26.8542,49.89,4.239000000000001,6.405000000000001,20.400000000000002,26.400000000000002,63.153,56.886,407.34,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Ni0.6Os2.4N2,199.20000000000002,491.69999999999993,4.2,5.3340000000000005,6.162,24.330000000000002,25.488,50.6934,3.3360000000000003,6.426,19.2,25.2,59.5578,37.199999999999996,265.8,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Cr0.6Ir2.4N2,199.2,492.5256,4.218,5.316,5.981999999999999,24.834,25.9482,49.504799999999996,4.1676,6.276,19.2,25.199999999999996,58.458,55.14,416.4,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Cr0.3Ru2.7N2,126.00000000000001,288.4878,4.359,5.304,6.156,24.579000000000004,21.9048,50.1894,3.0348000000000006,6.4380000000000015,20.1,23.400000000000002,35.556,40.17,165.9,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Cr0.3Rh2.7N2,128.70000000000002,293.44365,4.251,5.1690000000000005,5.832000000000001,24.579000000000004,22.1694,53.537400000000005,3.2697000000000003,6.654,22.8,26.1,35.772000000000006,64.47,433.2,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Mn0.6Ir2.4N2,199.79999999999998,494.2908,4.218,5.2860000000000005,6.029999999999999,24.936,26.348399999999998,50.03999999999999,3.768,6.21,19.8,25.799999999999997,58.626,50.772,364.68,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Co0.6Ir2.4N2,200.99999999999997,496.68791999999996,4.14,5.232,6.0,24.516,26.6166,50.03999999999999,4.164,6.408,21.0,26.999999999999996,59.483999999999995,60.599999999999994,420.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Ni0.6Ir2.4N2,201.6,496.548,4.128,5.214,5.826,24.45,26.471999999999998,50.6934,4.4639999999999995,6.426,21.6,27.599999999999998,59.4858,58.8,414.6,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Cr0.6Pt2.4N2,201.6,499.41360000000003,4.098,5.244,6.149999999999999,26.178,25.708199999999998,54.2568,5.5068,6.467999999999999,23.999999999999996,27.6,55.794,27.299999999999997,229.2,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Fe0.3Ir2.7N2,215.70000000000002,535.7481,4.203,5.328,6.0360000000000005,25.188,26.994899999999998,50.216699999999996,4.2879000000000005,6.489000000000002,20.700000000000003,26.7,63.2742,59.7,429.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Co0.6Ru2.4N2,121.8,277.92792,4.26,5.184,6.119999999999999,23.94,22.395,50.544,2.916,6.408,21.0,24.599999999999998,35.02799999999999,43.8,182.39999999999998,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Mn0.6Pt2.4N2,202.2,501.1788,4.098,5.214,6.197999999999999,26.28,26.1084,54.791999999999994,5.1072,6.401999999999999,24.599999999999998,28.2,55.961999999999996,22.932,177.48,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Co0.3Ir2.7N2,216.0,536.6739600000001,4.185,5.316000000000001,6.03,25.067999999999998,26.9883,49.89,4.437000000000001,6.504000000000001,21.000000000000004,27.0,63.582,61.800000000000004,435.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
Ni0.3Ir2.7N2,216.3,536.604,4.179,5.307,5.9430000000000005,25.035,26.915999999999997,50.216699999999996,4.587000000000001,6.513000000000002,21.3,27.3,63.5829,60.900000000000006,432.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.24
