compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Mn0.2Pt1.8O5,145.4,362.1496,2.726,3.508,4.156,17.86,17.7228,36.824,3.8304,4.414,17.2,19.4,40.104,17.044,131.16,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni0.4Ir1.6O7,134.4,331.032,2.752,3.476,3.884,16.3,17.648,33.7956,2.976,4.284,14.4,18.4,39.6572,39.2,276.4,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ni0.4Ir1.6O9,134.4,331.032,2.752,3.476,3.884,16.3,17.648,33.7956,2.976,4.284,14.4,18.4,39.6572,39.2,276.4,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Ni0.2Ir1.8O9,144.2,357.736,2.786,3.538,3.962,16.69,17.944,33.4778,3.058,4.342,14.2,18.2,42.3886,40.6,288.2,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Cr1.5Ru1.5O5,102,229.599,4.275,5.16,5.94,23.295,21.192,49.467,2.574,5.79,16.5,21,29.34,32.85,217.5,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cr1.5Ru1.5O8,102,229.599,4.275,5.16,5.94,23.295,21.192,49.467,2.574,5.79,16.5,21,29.34,32.85,217.5,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Cr1.5Ru1.5O10,102,229.599,4.275,5.16,5.94,23.295,21.192,49.467,2.574,5.79,16.5,21,29.34,32.85,217.5,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Cr1.5Ru1.5O7,102,229.599,4.275,5.16,5.94,23.295,21.192,49.467,2.574,5.79,16.5,21,29.34,32.85,217.5,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.5Fe0.5N,25.5,55.3925,1.355,1.585,1.955,7.25,7.6685,17.6245,0.0815,1.69,5.5,7.5,7.672,5.31,43.9,7,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3,5,0.001251,100,1.3
Fe0.5Mn0.5N,25.5,55.3925,1.355,1.585,1.955,7.25,7.6685,17.6245,0.0815,1.69,5.5,7.5,7.672,5.31,43.9,7,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3,5,0.001251,100,1.3
Co0.1Fe0.9S2,26.1,56.15562,1.314,1.556,1.938,7.06,7.9008,18.0601,0.2127,1.835,6.1,8.1,7.9766,10.7,82,32,64.12,2.1,1.76,3.6,31,20.72,46.68,4.14,5.16,8,12,3.92,100,1.3
Co0.1Fe0.9O7,26.1,56.15562,1.314,1.556,1.938,7.06,7.9008,18.0601,0.2127,1.835,6.1,8.1,7.9766,10.7,82,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.1Fe0.9S2,25.9,55.7561,1.327,1.565,1.943,7.13,7.8561,18.0601,0.1467,1.802,5.9,7.9,7.8336,9.062,72.78,32,64.12,2.1,1.76,3.6,31,20.72,46.68,4.14,5.16,8,12,3.92,100,1.3
Co0.1Fe0.9O4,26.1,56.15562,1.314,1.556,1.938,7.06,7.9008,18.0601,0.2127,1.835,6.1,8.1,7.9766,10.7,82,32,63.9976,2.64,1.92,6.08,56,54.472,140.468,5.84,13.76,16,24,0.005716,100,1.3
Co0.1Fe0.9O8,26.1,56.15562,1.314,1.556,1.938,7.06,7.9008,18.0601,0.2127,1.835,6.1,8.1,7.9766,10.7,82,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
FeS2,26,55.847,1.32,1.56,1.94,7.1,7.903,18.169,0.163,1.83,6,8,7.874,10,80,32,64.12,2.1,1.76,3.6,31,20.72,46.68,4.14,5.16,8,12,3.92,100,1.3
Mn0.1Fe0.9O8,25.9,55.7561,1.327,1.565,1.943,7.13,7.8561,18.0601,0.1467,1.802,5.9,7.9,7.8336,9.062,72.78,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Mn0.1Fe0.9O10,25.9,55.7561,1.327,1.565,1.943,7.13,7.8561,18.0601,0.1467,1.802,5.9,7.9,7.8336,9.062,72.78,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Mn0.1Fe0.9O9,25.9,55.7561,1.327,1.565,1.943,7.13,7.8561,18.0601,0.1467,1.802,5.9,7.9,7.8336,9.062,72.78,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Co0.1Fe0.9O10,26.1,56.15562,1.314,1.556,1.938,7.06,7.9008,18.0601,0.2127,1.835,6.1,8.1,7.9766,10.7,82,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Co0.1Fe0.9O5,26.1,56.15562,1.314,1.556,1.938,7.06,7.9008,18.0601,0.2127,1.835,6.1,8.1,7.9766,10.7,82,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Co0.1Fe0.9O6,26.1,56.15562,1.314,1.556,1.938,7.06,7.9008,18.0601,0.2127,1.835,6.1,8.1,7.9766,10.7,82,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.3
Co0.1Fe0.9O9,26.1,56.15562,1.314,1.556,1.938,7.06,7.9008,18.0601,0.2127,1.835,6.1,8.1,7.9766,10.7,82,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Mn0.1Fe0.9O6,25.9,55.7561,1.327,1.565,1.943,7.13,7.8561,18.0601,0.1467,1.802,5.9,7.9,7.8336,9.062,72.78,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.3
Mn0.1Fe0.9O7,25.9,55.7561,1.327,1.565,1.943,7.13,7.8561,18.0601,0.1467,1.802,5.9,7.9,7.8336,9.062,72.78,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
FeO5,26,55.847,1.32,1.56,1.94,7.1,7.903,18.169,0.163,1.83,6,8,7.874,10,80,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
FeO6,26,55.847,1.32,1.56,1.94,7.1,7.903,18.169,0.163,1.83,6,8,7.874,10,80,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.3
FeO7,26,55.847,1.32,1.56,1.94,7.1,7.903,18.169,0.163,1.83,6,8,7.874,10,80,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
FeO8,26,55.847,1.32,1.56,1.94,7.1,7.903,18.169,0.163,1.83,6,8,7.874,10,80,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
FeO9,26,55.847,1.32,1.56,1.94,7.1,7.903,18.169,0.163,1.83,6,8,7.874,10,80,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
FeO4,26,55.847,1.32,1.56,1.94,7.1,7.903,18.169,0.163,1.83,6,8,7.874,10,80,32,63.9976,2.64,1.92,6.08,56,54.472,140.468,5.84,13.76,16,24,0.005716,100,1.3
FeO10,26,55.847,1.32,1.56,1.94,7.1,7.903,18.169,0.163,1.83,6,8,7.874,10,80,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Mn0.1Fe0.9O4,25.9,55.7561,1.327,1.565,1.943,7.13,7.8561,18.0601,0.1467,1.802,5.9,7.9,7.8336,9.062,72.78,32,63.9976,2.64,1.92,6.08,56,54.472,140.468,5.84,13.76,16,24,0.005716,100,1.3
Mn0.1Fe0.9O5,25.9,55.7561,1.327,1.565,1.943,7.13,7.8561,18.0601,0.1467,1.802,5.9,7.9,7.8336,9.062,72.78,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni0.5Hf0.5O2,50,118.595,1.495,1.785,1.875,10.095,7.2325,16.5445,0.58,1.605,5,7,11.1065,8.65,57,16,31.9988,1.32,0.96,3.04,28,27.236,70.234,2.92,6.88,8,12,0.002858,100,1.3
Co1.5Ag1.5O5,111,250.2018,4.065,4.755,5.46,25.5,23.1855,57.795,2.943,5.715,25.5,30,29.085,118.5,795,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cu4O9,116,254.184,5.28,5.8,5.6,28.4,30.908,81.168,4.908,7.6,40,44,35.84,236,1600,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Ni0.4Cu3.6O7,115.6,252.2456,5.248,5.816,5.692,28.196,30.8732,80.3188,4.8812,7.604,39.2,43.6,35.8172,218,1476.4,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr1.5Ag1.5O10,106.5,239.796,4.26,4.965,5.415,26.295,21.5145,56.457,2.952,5.385,21,25.5,26.52,104.85,786,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Ni0.4Cu3.6O5,115.6,252.2456,5.248,5.816,5.692,28.196,30.8732,80.3188,4.8812,7.604,39.2,43.6,35.8172,218,1476.4,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cr1.5Rh1.5O5,103.5,232.35225,4.215,5.085,5.76,23.295,21.339,51.327,2.7045,5.91,18,22.5,29.46,46.35,366,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cr1.5Rh1.5O7,103.5,232.35225,4.215,5.085,5.76,23.295,21.339,51.327,2.7045,5.91,18,22.5,29.46,46.35,366,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr1.5Rh1.5O8,103.5,232.35225,4.215,5.085,5.76,23.295,21.339,51.327,2.7045,5.91,18,22.5,29.46,46.35,366,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Cr1.5Rh1.5O10,103.5,232.35225,4.215,5.085,5.76,23.295,21.339,51.327,2.7045,5.91,18,22.5,29.46,46.35,366,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Ni1.5Ag1.5O10,112.5,249.852,4.035,4.71,5.025,25.335,22.824,59.4285,3.693,5.76,27,31.5,29.0895,114,781.5,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Ni1.5Ag1.5O8,112.5,249.852,4.035,4.71,5.025,25.335,22.824,59.4285,3.693,5.76,27,31.5,29.0895,114,781.5,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Ni1.5Ag1.5O7,112.5,249.852,4.035,4.71,5.025,25.335,22.824,59.4285,3.693,5.76,27,31.5,29.0895,114,781.5,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ni1.5Ag1.5O5,112.5,249.852,4.035,4.71,5.025,25.335,22.824,59.4285,3.693,5.76,27,31.5,29.0895,114,781.5,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni1.5Mo1.5O5,105,231.96,4.17,5.085,5.58,23.985,22.098,51.5085,2.8575,6.105,19.5,24,28.7745,51,345,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni1.5Rh1.5O7,109.5,242.40825,3.99,4.83,5.37,22.335,22.6485,54.2985,3.4455,6.285,24,28.5,32.0295,55.5,361.5,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ni1.5Mo1.5O10,105,231.96,4.17,5.085,5.58,23.985,22.098,51.5085,2.8575,6.105,19.5,24,28.7745,51,345,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Ni1.5Mo1.5O7,105,231.96,4.17,5.085,5.58,23.985,22.098,51.5085,2.8575,6.105,19.5,24,28.7745,51,345,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Co1.5Ag1.5O10,111,250.2018,4.065,4.755,5.46,25.5,23.1855,57.795,2.943,5.715,25.5,30,29.085,118.5,795,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Ni1.5Mo1.5O8,105,231.96,4.17,5.085,5.58,23.985,22.098,51.5085,2.8575,6.105,19.5,24,28.7745,51,345,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Cu4O5,116,254.184,5.28,5.8,5.6,28.4,30.908,81.168,4.908,7.6,40,44,35.84,236,1600,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Co1.5Ag1.5O8,111,250.2018,4.065,4.755,5.46,25.5,23.1855,57.795,2.943,5.715,25.5,30,29.085,118.5,795,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Co1.5Ag1.5O7,111,250.2018,4.065,4.755,5.46,25.5,23.1855,57.795,2.943,5.715,25.5,30,29.085,118.5,795,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr1.5Ag1.5O8,106.5,239.796,4.26,4.965,5.415,26.295,21.5145,56.457,2.952,5.385,21,25.5,26.52,104.85,786,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Ni1.5Rh1.5O5,109.5,242.40825,3.99,4.83,5.37,22.335,22.6485,54.2985,3.4455,6.285,24,28.5,32.0295,55.5,361.5,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cr1.5Ag1.5O5,106.5,239.796,4.26,4.965,5.415,26.295,21.5145,56.457,2.952,5.385,21,25.5,26.52,104.85,786,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni1.5Nb1.5O8,103.5,227.4096,4.32,5.205,5.55,26.19,21.5985,48.7035,3.078,5.265,18,22.5,26.2095,31.05,217.5,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Ni1.5Nb1.5O7,103.5,227.4096,4.32,5.205,5.55,26.19,21.5985,48.7035,3.078,5.265,18,22.5,26.2095,31.05,217.5,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ni1.5Nb1.5O5,103.5,227.4096,4.32,5.205,5.55,26.19,21.5985,48.7035,3.078,5.265,18,22.5,26.2095,31.05,217.5,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni1.5Ru1.5O5,108,239.655,4.05,4.905,5.55,22.335,22.5015,52.4385,3.315,6.165,22.5,27,31.9095,42,213,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni1.5Ru1.5O7,108,239.655,4.05,4.905,5.55,22.335,22.5015,52.4385,3.315,6.165,22.5,27,31.9095,42,213,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ni1.5Ru1.5O8,108,239.655,4.05,4.905,5.55,22.335,22.5015,52.4385,3.315,6.165,22.5,27,31.9095,42,213,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Ni1.5Ru1.5O10,108,239.655,4.05,4.905,5.55,22.335,22.5015,52.4385,3.315,6.165,22.5,27,31.9095,42,213,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Cr1.5Ag1.5O7,106.5,239.796,4.26,4.965,5.415,26.295,21.5145,56.457,2.952,5.385,21,25.5,26.52,104.85,786,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ni1.5Nb1.5O10,103.5,227.4096,4.32,5.205,5.55,26.19,21.5985,48.7035,3.078,5.265,18,22.5,26.2095,31.05,217.5,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Ni1.5Pd1.5O5,111,247.65,3.945,4.77,5.475,23.235,23.9655,56.3235,2.5755,6.165,27,39,31.389,36,244.5,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cu4O7,116,254.184,5.28,5.8,5.6,28.4,30.908,81.168,4.908,7.6,40,44,35.84,236,1600,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ni1.5Pd1.5O8,111,247.65,3.945,4.77,5.475,23.235,23.9655,56.3235,2.5755,6.165,27,39,31.389,36,244.5,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Ni1.5Pd1.5O10,111,247.65,3.945,4.77,5.475,23.235,23.9655,56.3235,2.5755,6.165,27,39,31.389,36,244.5,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Ni0.4Cu3.6O9,115.6,252.2456,5.248,5.816,5.692,28.196,30.8732,80.3188,4.8812,7.604,39.2,43.6,35.8172,218,1476.4,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Ni1.5Rh1.5O8,109.5,242.40825,3.99,4.83,5.37,22.335,22.6485,54.2985,3.4455,6.285,24,28.5,32.0295,55.5,361.5,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Ni1.5Rh1.5O10,109.5,242.40825,3.99,4.83,5.37,22.335,22.6485,54.2985,3.4455,6.285,24,28.5,32.0295,55.5,361.5,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Ni1.5Pd1.5O7,111,247.65,3.945,4.77,5.475,23.235,23.9655,56.3235,2.5755,6.165,27,39,31.389,36,244.5,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.5Cd0.5S2,36.5,83.669,1.415,1.61,1.775,10.25,8.214,16.994,0,1.62,7.5,9.5,8.06,7.31,52.4,32,64.12,2.1,1.76,3.6,31,20.72,46.68,4.14,5.16,8,12,3.92,100,1.3
Mn0.5Cd0.5O4,36.5,83.669,1.415,1.61,1.775,10.25,8.214,16.994,0,1.62,7.5,9.5,8.06,7.31,52.4,32,63.9976,2.64,1.92,6.08,56,54.472,140.468,5.84,13.76,16,24,0.005716,100,1.3
Mn0.5Zn0.5S2,27.5,60.154,1.305,1.515,1.68,8.3,8.414,17.522,0,1.6,7.5,9.5,7.305,8.81,63.9,32,64.12,2.1,1.76,3.6,31,20.72,46.68,4.14,5.16,8,12,3.92,100,1.3
Mn0.5Cd0.5O9,36.5,83.669,1.415,1.61,1.775,10.25,8.214,16.994,0,1.62,7.5,9.5,8.06,7.31,52.4,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Mn0.5Cd0.5O5,36.5,83.669,1.415,1.61,1.775,10.25,8.214,16.994,0,1.62,7.5,9.5,8.06,7.31,52.4,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Mn0.5Zn0.5O5,27.5,60.154,1.305,1.515,1.68,8.3,8.414,17.522,0,1.6,7.5,9.5,7.305,8.81,63.9,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Mn0.5Zn0.5O4,27.5,60.154,1.305,1.515,1.68,8.3,8.414,17.522,0,1.6,7.5,9.5,7.305,8.81,63.9,32,63.9976,2.64,1.92,6.08,56,54.472,140.468,5.84,13.76,16,24,0.005716,100,1.3
Mn0.5Zn0.5O6,27.5,60.154,1.305,1.515,1.68,8.3,8.414,17.522,0,1.6,7.5,9.5,7.305,8.81,63.9,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.3
Mn0.5Cd0.5O8,36.5,83.669,1.415,1.61,1.775,10.25,8.214,16.994,0,1.62,7.5,9.5,8.06,7.31,52.4,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Mn0.5Cd0.5O6,36.5,83.669,1.415,1.61,1.775,10.25,8.214,16.994,0,1.62,7.5,9.5,8.06,7.31,52.4,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.3
Mn0.5Cd0.5O7,36.5,83.669,1.415,1.61,1.775,10.25,8.214,16.994,0,1.62,7.5,9.5,8.06,7.31,52.4,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.5Zn0.5O8,27.5,60.154,1.305,1.515,1.68,8.3,8.414,17.522,0,1.6,7.5,9.5,7.305,8.81,63.9,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Mn0.5Zn0.5O9,27.5,60.154,1.305,1.515,1.68,8.3,8.414,17.522,0,1.6,7.5,9.5,7.305,8.81,63.9,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Mn0.5Cd0.5O10,36.5,83.669,1.415,1.61,1.775,10.25,8.214,16.994,0,1.62,7.5,9.5,8.06,7.31,52.4,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Mn0.5Zn0.5O10,27.5,60.154,1.305,1.515,1.68,8.3,8.414,17.522,0,1.6,7.5,9.5,7.305,8.81,63.9,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Mn0.5Zn0.5O7,27.5,60.154,1.305,1.515,1.68,8.3,8.414,17.522,0,1.6,7.5,9.5,7.305,8.81,63.9,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.2Cr0.8O6,24.2,52.5844,1.39,1.65,1.906,7.264,6.9004,16.3664,0.5328,1.638,4.2,6.2,7.246,6.444,76.76,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.3
Mn0.2Cr0.8O5,24.2,52.5844,1.39,1.65,1.906,7.264,6.9004,16.3664,0.5328,1.638,4.2,6.2,7.246,6.444,76.76,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Mn0.1Cr0.9O6,24.1,52.2902,1.39,1.655,1.898,7.247,6.8337,16.2772,0.5994,1.649,4.1,6.1,7.218,7.172,85.38,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.3
Mn0.1Cr0.9O5,24.1,52.2902,1.39,1.655,1.898,7.247,6.8337,16.2772,0.5994,1.649,4.1,6.1,7.218,7.172,85.38,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Mn0.1Cr0.9O4,24.1,52.2902,1.39,1.655,1.898,7.247,6.8337,16.2772,0.5994,1.649,4.1,6.1,7.218,7.172,85.38,32,63.9976,2.64,1.92,6.08,56,54.472,140.468,5.84,13.76,16,24,0.005716,100,1.3
Mn0.1Cr0.9O7,24.1,52.2902,1.39,1.655,1.898,7.247,6.8337,16.2772,0.5994,1.649,4.1,6.1,7.218,7.172,85.38,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.2Cr0.8S2,24.2,52.5844,1.39,1.65,1.906,7.264,6.9004,16.3664,0.5328,1.638,4.2,6.2,7.246,6.444,76.76,32,64.12,2.1,1.76,3.6,31,20.72,46.68,4.14,5.16,8,12,3.92,100,1.3
Mn0.1Cr0.9O10,24.1,52.2902,1.39,1.655,1.898,7.247,6.8337,16.2772,0.5994,1.649,4.1,6.1,7.218,7.172,85.38,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Mn0.2Cr0.8O9,24.2,52.5844,1.39,1.65,1.906,7.264,6.9004,16.3664,0.5328,1.638,4.2,6.2,7.246,6.444,76.76,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Mn0.2Cr0.8O4,24.2,52.5844,1.39,1.65,1.906,7.264,6.9004,16.3664,0.5328,1.638,4.2,6.2,7.246,6.444,76.76,32,63.9976,2.64,1.92,6.08,56,54.472,140.468,5.84,13.76,16,24,0.005716,100,1.3
Mn0.2Cr0.8O10,24.2,52.5844,1.39,1.65,1.906,7.264,6.9004,16.3664,0.5328,1.638,4.2,6.2,7.246,6.444,76.76,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Mn0.1Cr0.9O9,24.1,52.2902,1.39,1.655,1.898,7.247,6.8337,16.2772,0.5994,1.649,4.1,6.1,7.218,7.172,85.38,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Mn0.1Cr0.9S2,24.1,52.2902,1.39,1.655,1.898,7.247,6.8337,16.2772,0.5994,1.649,4.1,6.1,7.218,7.172,85.38,32,64.12,2.1,1.76,3.6,31,20.72,46.68,4.14,5.16,8,12,3.92,100,1.3
Mn0.2Cr0.8O8,24.2,52.5844,1.39,1.65,1.906,7.264,6.9004,16.3664,0.5328,1.638,4.2,6.2,7.246,6.444,76.76,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Mn0.1Cr0.9O8,24.1,52.2902,1.39,1.655,1.898,7.247,6.8337,16.2772,0.5994,1.649,4.1,6.1,7.218,7.172,85.38,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Mn0.2Cr0.8O7,24.2,52.5844,1.39,1.65,1.906,7.264,6.9004,16.3664,0.5328,1.638,4.2,6.2,7.246,6.444,76.76,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr0.5Mn0.5O3,24.5,53.467,1.39,1.635,1.93,7.315,7.1005,16.634,0.333,1.605,4.5,6.5,7.33,4.26,50.9,24,47.9982,1.98,1.44,4.56,42,40.854,105.351,4.38,10.32,12,18,0.004287,100,1.31
Cr0.5Mn0.5O2,24.5,53.467,1.39,1.635,1.93,7.315,7.1005,16.634,0.333,1.605,4.5,6.5,7.33,4.26,50.9,16,31.9988,1.32,0.96,3.04,28,27.236,70.234,2.92,6.88,8,12,0.002858,100,1.31
